Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code (FAO),Item,Year Code,Year,Unit,Value,Flag,Flag Description
TM,Detailed trade matrix,230,Ukraine,112,Jordan,5910,Export Quantity,15,Wheat,2016,2016,tonnes,53801,,Official data
TM,Detailed trade matrix,230,Ukraine,112,Jordan,5910,Export Quantity,15,Wheat,2017,2017,tonnes,106834,,Official data
TM,Detailed trade matrix,230,Ukraine,112,Jordan,5910,Export Quantity,15,Wheat,2018,2018,tonnes,115560,,Official data
TM,Detailed trade matrix,230,Ukraine,112,Jordan,5910,Export Quantity,15,Wheat,2019,2019,tonnes,179614,*,Unofficial figure
TM,Detailed trade matrix,230,Ukraine,112,Jordan,5910,Export Quantity,15,Wheat,2020,2020,tonnes,224077,,Official data
TM,Detailed trade matrix,230,Ukraine,108,Kazakhstan,5610,Import Quantity,15,Wheat,2018,2018,tonnes,1714,,Official data
TM,Detailed trade matrix,230,Ukraine,108,Kazakhstan,5910,Export Quantity,15,Wheat,2017,2017,tonnes,93,,Official data
TM,Detailed trade matrix,230,Ukraine,108,Kazakhstan,5910,Export Quantity,15,Wheat,2020,2020,tonnes,89,,Official data
TM,Detailed trade matrix,230,Ukraine,114,Kenya,5910,Export Quantity,15,Wheat,2016,2016,tonnes,123349,,Official data
TM,Detailed trade matrix,230,Ukraine,114,Kenya,5910,Export Quantity,15,Wheat,2017,2017,tonnes,280186,,Official data
TM,Detailed trade matrix,230,Ukraine,114,Kenya,5910,Export Quantity,15,Wheat,2018,2018,tonnes,238759,,Official data
TM,Detailed trade matrix,230,Ukraine,114,Kenya,5910,Export Quantity,15,Wheat,2019,2019,tonnes,216724,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,114,Kenya,5910,Export Quantity,15,Wheat,2020,2020,tonnes,84444,,Official data
TM,Detailed trade matrix,230,Ukraine,118,Kuwait,5910,Export Quantity,15,Wheat,2016,2016,tonnes,115,,Official data
TM,Detailed trade matrix,230,Ukraine,118,Kuwait,5910,Export Quantity,15,Wheat,2017,2017,tonnes,269,,Official data
TM,Detailed trade matrix,230,Ukraine,118,Kuwait,5910,Export Quantity,15,Wheat,2018,2018,tonnes,197,,Official data
TM,Detailed trade matrix,230,Ukraine,118,Kuwait,5910,Export Quantity,15,Wheat,2020,2020,tonnes,347,,Official data
TM,Detailed trade matrix,230,Ukraine,120,Lao People's Democratic Republic,5910,Export Quantity,15,Wheat,2020,2020,tonnes,3070,,Official data
TM,Detailed trade matrix,230,Ukraine,119,Latvia,5910,Export Quantity,15,Wheat,2017,2017,tonnes,110,,Official data
TM,Detailed trade matrix,230,Ukraine,121,Lebanon,5910,Export Quantity,15,Wheat,2016,2016,tonnes,412708,,Official data
TM,Detailed trade matrix,230,Ukraine,121,Lebanon,5910,Export Quantity,15,Wheat,2017,2017,tonnes,396889,,Official data
TM,Detailed trade matrix,230,Ukraine,121,Lebanon,5910,Export Quantity,15,Wheat,2018,2018,tonnes,287586,,Official data
TM,Detailed trade matrix,230,Ukraine,121,Lebanon,5910,Export Quantity,15,Wheat,2019,2019,tonnes,357072,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,121,Lebanon,5910,Export Quantity,15,Wheat,2020,2020,tonnes,669663,,Official data
TM,Detailed trade matrix,230,Ukraine,124,Libya,5910,Export Quantity,15,Wheat,2016,2016,tonnes,310516,,Official data
TM,Detailed trade matrix,230,Ukraine,124,Libya,5910,Export Quantity,15,Wheat,2017,2017,tonnes,253570,,Official data
TM,Detailed trade matrix,230,Ukraine,124,Libya,5910,Export Quantity,15,Wheat,2018,2018,tonnes,637833,,Official data
TM,Detailed trade matrix,230,Ukraine,124,Libya,5910,Export Quantity,15,Wheat,2020,2020,tonnes,546410,,Official data
TM,Detailed trade matrix,230,Ukraine,126,Lithuania,5910,Export Quantity,15,Wheat,2017,2017,tonnes,531,,Official data
TM,Detailed trade matrix,230,Ukraine,126,Lithuania,5910,Export Quantity,15,Wheat,2018,2018,tonnes,5010,,Official data
TM,Detailed trade matrix,230,Ukraine,126,Lithuania,5910,Export Quantity,15,Wheat,2019,2019,tonnes,8220,*,Unofficial figure
TM,Detailed trade matrix,230,Ukraine,130,Malawi,5910,Export Quantity,15,Wheat,2019,2019,tonnes,4375,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,131,Malaysia,5910,Export Quantity,15,Wheat,2016,2016,tonnes,80278,,Official data
TM,Detailed trade matrix,230,Ukraine,131,Malaysia,5910,Export Quantity,15,Wheat,2017,2017,tonnes,92805,,Official data
TM,Detailed trade matrix,230,Ukraine,131,Malaysia,5910,Export Quantity,15,Wheat,2018,2018,tonnes,146342,,Official data
TM,Detailed trade matrix,230,Ukraine,131,Malaysia,5910,Export Quantity,15,Wheat,2019,2019,tonnes,208008,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,131,Malaysia,5910,Export Quantity,15,Wheat,2020,2020,tonnes,395193,,Official data
TM,Detailed trade matrix,230,Ukraine,133,Mali,5910,Export Quantity,15,Wheat,2016,2016,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,133,Mali,5910,Export Quantity,15,Wheat,2017,2017,tonnes,2000,,Official data
TM,Detailed trade matrix,230,Ukraine,133,Mali,5910,Export Quantity,15,Wheat,2018,2018,tonnes,30950,,Official data
TM,Detailed trade matrix,230,Ukraine,133,Mali,5910,Export Quantity,15,Wheat,2019,2019,tonnes,22987,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,136,Mauritania,5910,Export Quantity,15,Wheat,2016,2016,tonnes,59400,,Official data
TM,Detailed trade matrix,230,Ukraine,136,Mauritania,5910,Export Quantity,15,Wheat,2017,2017,tonnes,311841,,Official data
TM,Detailed trade matrix,230,Ukraine,136,Mauritania,5910,Export Quantity,15,Wheat,2018,2018,tonnes,293731,,Official data
TM,Detailed trade matrix,230,Ukraine,136,Mauritania,5910,Export Quantity,15,Wheat,2019,2019,tonnes,161860,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,136,Mauritania,5910,Export Quantity,15,Wheat,2020,2020,tonnes,126117,,Official data
TM,Detailed trade matrix,230,Ukraine,138,Mexico,5610,Import Quantity,15,Wheat,2016,2016,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,138,Mexico,5610,Import Quantity,15,Wheat,2017,2017,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,138,Mexico,5610,Import Quantity,15,Wheat,2018,2018,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,138,Mexico,5610,Import Quantity,15,Wheat,2020,2020,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,138,Mexico,5910,Export Quantity,15,Wheat,2016,2016,tonnes,236731,,Official data
TM,Detailed trade matrix,230,Ukraine,138,Mexico,5910,Export Quantity,15,Wheat,2017,2017,tonnes,184043,,Official data
TM,Detailed trade matrix,230,Ukraine,138,Mexico,5910,Export Quantity,15,Wheat,2018,2018,tonnes,179738,,Official data
TM,Detailed trade matrix,230,Ukraine,138,Mexico,5910,Export Quantity,15,Wheat,2019,2019,tonnes,254486,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,138,Mexico,5910,Export Quantity,15,Wheat,2020,2020,tonnes,32740,,Official data
TM,Detailed trade matrix,230,Ukraine,143,Morocco,5910,Export Quantity,15,Wheat,2016,2016,tonnes,856155,,Official data
TM,Detailed trade matrix,230,Ukraine,143,Morocco,5910,Export Quantity,15,Wheat,2017,2017,tonnes,619308,,Official data
TM,Detailed trade matrix,230,Ukraine,143,Morocco,5910,Export Quantity,15,Wheat,2018,2018,tonnes,1385245,,Official data
TM,Detailed trade matrix,230,Ukraine,143,Morocco,5910,Export Quantity,15,Wheat,2019,2019,tonnes,888027,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,143,Morocco,5910,Export Quantity,15,Wheat,2020,2020,tonnes,952039,,Official data
TM,Detailed trade matrix,230,Ukraine,144,Mozambique,5910,Export Quantity,15,Wheat,2016,2016,tonnes,10500,,Official data
TM,Detailed trade matrix,230,Ukraine,144,Mozambique,5910,Export Quantity,15,Wheat,2017,2017,tonnes,7500,,Official data
TM,Detailed trade matrix,230,Ukraine,144,Mozambique,5910,Export Quantity,15,Wheat,2018,2018,tonnes,44000,,Official data
TM,Detailed trade matrix,230,Ukraine,144,Mozambique,5910,Export Quantity,15,Wheat,2019,2019,tonnes,7000,*,Unofficial figure
TM,Detailed trade matrix,230,Ukraine,144,Mozambique,5910,Export Quantity,15,Wheat,2020,2020,tonnes,103500,,Official data
TM,Detailed trade matrix,230,Ukraine,28,Myanmar,5910,Export Quantity,15,Wheat,2016,2016,tonnes,12378,,Official data
TM,Detailed trade matrix,230,Ukraine,28,Myanmar,5910,Export Quantity,15,Wheat,2017,2017,tonnes,6785,,Official data
TM,Detailed trade matrix,230,Ukraine,28,Myanmar,5910,Export Quantity,15,Wheat,2018,2018,tonnes,12354,,Official data
TM,Detailed trade matrix,230,Ukraine,28,Myanmar,5910,Export Quantity,15,Wheat,2019,2019,tonnes,42899,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,28,Myanmar,5910,Export Quantity,15,Wheat,2020,2020,tonnes,49036,,Official data
TM,Detailed trade matrix,230,Ukraine,149,Nepal,5910,Export Quantity,15,Wheat,2016,2016,tonnes,7953,,Official data
TM,Detailed trade matrix,230,Ukraine,149,Nepal,5910,Export Quantity,15,Wheat,2019,2019,tonnes,1483,*,Unofficial figure
TM,Detailed trade matrix,230,Ukraine,150,Netherlands,5610,Import Quantity,15,Wheat,2018,2018,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,150,Netherlands,5910,Export Quantity,15,Wheat,2016,2016,tonnes,54991,,Official data
TM,Detailed trade matrix,230,Ukraine,150,Netherlands,5910,Export Quantity,15,Wheat,2017,2017,tonnes,34285,,Official data
TM,Detailed trade matrix,230,Ukraine,150,Netherlands,5910,Export Quantity,15,Wheat,2018,2018,tonnes,208326,,Official data
TM,Detailed trade matrix,230,Ukraine,150,Netherlands,5910,Export Quantity,15,Wheat,2019,2019,tonnes,139459,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,150,Netherlands,5910,Export Quantity,15,Wheat,2020,2020,tonnes,21260,,Official data
TM,Detailed trade matrix,230,Ukraine,153,New Caledonia,5910,Export Quantity,15,Wheat,2018,2018,tonnes,252,,Official data
TM,Detailed trade matrix,230,Ukraine,153,New Caledonia,5910,Export Quantity,15,Wheat,2020,2020,tonnes,985,,Official data
TM,Detailed trade matrix,230,Ukraine,156,New Zealand,5910,Export Quantity,15,Wheat,2016,2016,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,156,New Zealand,5910,Export Quantity,15,Wheat,2020,2020,tonnes,403,,Official data
TM,Detailed trade matrix,230,Ukraine,159,Nigeria,5910,Export Quantity,15,Wheat,2016,2016,tonnes,92761,,Official data
TM,Detailed trade matrix,230,Ukraine,159,Nigeria,5910,Export Quantity,15,Wheat,2017,2017,tonnes,107170,,Official data
TM,Detailed trade matrix,230,Ukraine,159,Nigeria,5910,Export Quantity,15,Wheat,2018,2018,tonnes,89432,,Official data
TM,Detailed trade matrix,230,Ukraine,159,Nigeria,5910,Export Quantity,15,Wheat,2019,2019,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,162,Norway,5910,Export Quantity,15,Wheat,2016,2016,tonnes,44,,Official data
TM,Detailed trade matrix,230,Ukraine,162,Norway,5910,Export Quantity,15,Wheat,2017,2017,tonnes,66,,Official data
TM,Detailed trade matrix,230,Ukraine,162,Norway,5910,Export Quantity,15,Wheat,2018,2018,tonnes,1270,,Official data
TM,Detailed trade matrix,230,Ukraine,162,Norway,5910,Export Quantity,15,Wheat,2019,2019,tonnes,996,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,221,Oman,5910,Export Quantity,15,Wheat,2016,2016,tonnes,46893,,Official data
TM,Detailed trade matrix,230,Ukraine,221,Oman,5910,Export Quantity,15,Wheat,2017,2017,tonnes,50,,Official data
TM,Detailed trade matrix,230,Ukraine,221,Oman,5910,Export Quantity,15,Wheat,2018,2018,tonnes,110,,Official data
TM,Detailed trade matrix,230,Ukraine,221,Oman,5910,Export Quantity,15,Wheat,2020,2020,tonnes,24151,,Official data
TM,Detailed trade matrix,230,Ukraine,165,Pakistan,5910,Export Quantity,15,Wheat,2020,2020,tonnes,1244446,,Official data
TM,Detailed trade matrix,230,Ukraine,171,Philippines,5910,Export Quantity,15,Wheat,2016,2016,tonnes,945043,,Official data
TM,Detailed trade matrix,230,Ukraine,171,Philippines,5910,Export Quantity,15,Wheat,2017,2017,tonnes,876760,,Official data
TM,Detailed trade matrix,230,Ukraine,171,Philippines,5910,Export Quantity,15,Wheat,2018,2018,tonnes,1754936,,Official data
TM,Detailed trade matrix,230,Ukraine,171,Philippines,5910,Export Quantity,15,Wheat,2019,2019,tonnes,1218109,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,171,Philippines,5910,Export Quantity,15,Wheat,2020,2020,tonnes,631966,,Official data
TM,Detailed trade matrix,230,Ukraine,173,Poland,5610,Import Quantity,15,Wheat,2016,2016,tonnes,300,,Official data
TM,Detailed trade matrix,230,Ukraine,173,Poland,5610,Import Quantity,15,Wheat,2017,2017,tonnes,460,,Official data
TM,Detailed trade matrix,230,Ukraine,173,Poland,5610,Import Quantity,15,Wheat,2018,2018,tonnes,176,,Official data
TM,Detailed trade matrix,230,Ukraine,173,Poland,5610,Import Quantity,15,Wheat,2019,2019,tonnes,385,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,173,Poland,5610,Import Quantity,15,Wheat,2020,2020,tonnes,42,,Official data
TM,Detailed trade matrix,230,Ukraine,173,Poland,5910,Export Quantity,15,Wheat,2016,2016,tonnes,6788,,Official data
TM,Detailed trade matrix,230,Ukraine,173,Poland,5910,Export Quantity,15,Wheat,2017,2017,tonnes,4138,,Official data
TM,Detailed trade matrix,230,Ukraine,173,Poland,5910,Export Quantity,15,Wheat,2018,2018,tonnes,5743,,Official data
TM,Detailed trade matrix,230,Ukraine,173,Poland,5910,Export Quantity,15,Wheat,2019,2019,tonnes,4547,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,173,Poland,5910,Export Quantity,15,Wheat,2020,2020,tonnes,3968,,Official data
TM,Detailed trade matrix,230,Ukraine,174,Portugal,5910,Export Quantity,15,Wheat,2017,2017,tonnes,29000,,Official data
TM,Detailed trade matrix,230,Ukraine,174,Portugal,5910,Export Quantity,15,Wheat,2018,2018,tonnes,30875,,Official data
TM,Detailed trade matrix,230,Ukraine,179,Qatar,5910,Export Quantity,15,Wheat,2016,2016,tonnes,25,,Official data
TM,Detailed trade matrix,230,Ukraine,179,Qatar,5910,Export Quantity,15,Wheat,2018,2018,tonnes,20703,,Official data
TM,Detailed trade matrix,230,Ukraine,179,Qatar,5910,Export Quantity,15,Wheat,2019,2019,tonnes,19687,*,Unofficial figure
TM,Detailed trade matrix,230,Ukraine,179,Qatar,5910,Export Quantity,15,Wheat,2020,2020,tonnes,40611,,Official data
TM,Detailed trade matrix,230,Ukraine,117,Republic of Korea,5910,Export Quantity,15,Wheat,2016,2016,tonnes,1363153,,Official data
TM,Detailed trade matrix,230,Ukraine,117,Republic of Korea,5910,Export Quantity,15,Wheat,2017,2017,tonnes,723596,,Official data
TM,Detailed trade matrix,230,Ukraine,117,Republic of Korea,5910,Export Quantity,15,Wheat,2018,2018,tonnes,925055,,Official data
TM,Detailed trade matrix,230,Ukraine,117,Republic of Korea,5910,Export Quantity,15,Wheat,2019,2019,tonnes,603146,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,117,Republic of Korea,5910,Export Quantity,15,Wheat,2020,2020,tonnes,322449,,Official data
TM,Detailed trade matrix,230,Ukraine,146,Republic of Moldova,5610,Import Quantity,15,Wheat,2016,2016,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,146,Republic of Moldova,5610,Import Quantity,15,Wheat,2017,2017,tonnes,69,,Official data
TM,Detailed trade matrix,230,Ukraine,146,Republic of Moldova,5610,Import Quantity,15,Wheat,2019,2019,tonnes,550,*,Unofficial figure
TM,Detailed trade matrix,230,Ukraine,146,Republic of Moldova,5910,Export Quantity,15,Wheat,2016,2016,tonnes,661,,Official data
TM,Detailed trade matrix,230,Ukraine,146,Republic of Moldova,5910,Export Quantity,15,Wheat,2017,2017,tonnes,394,,Official data
TM,Detailed trade matrix,230,Ukraine,146,Republic of Moldova,5910,Export Quantity,15,Wheat,2018,2018,tonnes,469,,Official data
TM,Detailed trade matrix,230,Ukraine,146,Republic of Moldova,5910,Export Quantity,15,Wheat,2019,2019,tonnes,245,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,146,Republic of Moldova,5910,Export Quantity,15,Wheat,2020,2020,tonnes,3948,,Official data
TM,Detailed trade matrix,230,Ukraine,183,Romania,5610,Import Quantity,15,Wheat,2017,2017,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,183,Romania,5610,Import Quantity,15,Wheat,2018,2018,tonnes,129,,Official data
TM,Detailed trade matrix,230,Ukraine,183,Romania,5610,Import Quantity,15,Wheat,2019,2019,tonnes,262,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,183,Romania,5610,Import Quantity,15,Wheat,2020,2020,tonnes,89,,Official data
TM,Detailed trade matrix,230,Ukraine,183,Romania,5910,Export Quantity,15,Wheat,2016,2016,tonnes,60378,,Official data
TM,Detailed trade matrix,230,Ukraine,183,Romania,5910,Export Quantity,15,Wheat,2018,2018,tonnes,257,,Official data
TM,Detailed trade matrix,230,Ukraine,185,Russian Federation,5610,Import Quantity,15,Wheat,2016,2016,tonnes,37,,Official data
TM,Detailed trade matrix,230,Ukraine,185,Russian Federation,5610,Import Quantity,15,Wheat,2017,2017,tonnes,37,,Official data
TM,Detailed trade matrix,230,Ukraine,185,Russian Federation,5610,Import Quantity,15,Wheat,2019,2019,tonnes,33132,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,185,Russian Federation,5610,Import Quantity,15,Wheat,2020,2020,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,185,Russian Federation,5910,Export Quantity,15,Wheat,2016,2016,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,184,Rwanda,5910,Export Quantity,15,Wheat,2018,2018,tonnes,1000,,Official data
TM,Detailed trade matrix,230,Ukraine,194,Saudi Arabia,5910,Export Quantity,15,Wheat,2016,2016,tonnes,60000,,Official data
TM,Detailed trade matrix,230,Ukraine,194,Saudi Arabia,5910,Export Quantity,15,Wheat,2020,2020,tonnes,64159,,Official data
TM,Detailed trade matrix,230,Ukraine,195,Senegal,5910,Export Quantity,15,Wheat,2016,2016,tonnes,35500,,Official data
TM,Detailed trade matrix,230,Ukraine,195,Senegal,5910,Export Quantity,15,Wheat,2017,2017,tonnes,133183,,Official data
TM,Detailed trade matrix,230,Ukraine,195,Senegal,5910,Export Quantity,15,Wheat,2018,2018,tonnes,180117,,Official data
TM,Detailed trade matrix,230,Ukraine,195,Senegal,5910,Export Quantity,15,Wheat,2019,2019,tonnes,40459,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,272,Serbia,5610,Import Quantity,15,Wheat,2016,2016,tonnes,70,,Official data
TM,Detailed trade matrix,230,Ukraine,272,Serbia,5610,Import Quantity,15,Wheat,2017,2017,tonnes,79,,Official data
TM,Detailed trade matrix,230,Ukraine,272,Serbia,5610,Import Quantity,15,Wheat,2018,2018,tonnes,23,,Official data
TM,Detailed trade matrix,230,Ukraine,272,Serbia,5610,Import Quantity,15,Wheat,2019,2019,tonnes,59,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,272,Serbia,5610,Import Quantity,15,Wheat,2020,2020,tonnes,4,,Official data
TM,Detailed trade matrix,230,Ukraine,272,Serbia,5910,Export Quantity,15,Wheat,2020,2020,tonnes,22,,Official data
TM,Detailed trade matrix,230,Ukraine,200,Singapore,5910,Export Quantity,15,Wheat,2016,2016,tonnes,62455,,Official data
TM,Detailed trade matrix,230,Ukraine,200,Singapore,5910,Export Quantity,15,Wheat,2017,2017,tonnes,311,,Official data
TM,Detailed trade matrix,230,Ukraine,200,Singapore,5910,Export Quantity,15,Wheat,2018,2018,tonnes,3398,,Official data
TM,Detailed trade matrix,230,Ukraine,199,Slovakia,5610,Import Quantity,15,Wheat,2016,2016,tonnes,22,,Official data
TM,Detailed trade matrix,230,Ukraine,199,Slovakia,5610,Import Quantity,15,Wheat,2017,2017,tonnes,22,,Official data
TM,Detailed trade matrix,230,Ukraine,199,Slovakia,5610,Import Quantity,15,Wheat,2019,2019,tonnes,0,*,Unofficial figure
TM,Detailed trade matrix,230,Ukraine,201,Somalia,5910,Export Quantity,15,Wheat,2016,2016,tonnes,7868,,Official data
TM,Detailed trade matrix,230,Ukraine,201,Somalia,5910,Export Quantity,15,Wheat,2017,2017,tonnes,25000,,Official data
TM,Detailed trade matrix,230,Ukraine,201,Somalia,5910,Export Quantity,15,Wheat,2020,2020,tonnes,40000,,Official data
TM,Detailed trade matrix,230,Ukraine,202,South Africa,5910,Export Quantity,15,Wheat,2016,2016,tonnes,43060,,Official data
TM,Detailed trade matrix,230,Ukraine,202,South Africa,5910,Export Quantity,15,Wheat,2017,2017,tonnes,142266,,Official data
TM,Detailed trade matrix,230,Ukraine,202,South Africa,5910,Export Quantity,15,Wheat,2018,2018,tonnes,65900,,Official data
TM,Detailed trade matrix,230,Ukraine,202,South Africa,5910,Export Quantity,15,Wheat,2019,2019,tonnes,81121,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,202,South Africa,5910,Export Quantity,15,Wheat,2020,2020,tonnes,60007,,Official data
TM,Detailed trade matrix,230,Ukraine,203,Spain,5610,Import Quantity,15,Wheat,2016,2016,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,203,Spain,5610,Import Quantity,15,Wheat,2017,2017,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,203,Spain,5610,Import Quantity,15,Wheat,2020,2020,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,203,Spain,5910,Export Quantity,15,Wheat,2016,2016,tonnes,560157,,Official data
TM,Detailed trade matrix,230,Ukraine,203,Spain,5910,Export Quantity,15,Wheat,2017,2017,tonnes,686534,,Official data
TM,Detailed trade matrix,230,Ukraine,203,Spain,5910,Export Quantity,15,Wheat,2018,2018,tonnes,829853,,Official data
TM,Detailed trade matrix,230,Ukraine,203,Spain,5910,Export Quantity,15,Wheat,2019,2019,tonnes,601194,*,Unofficial figure
TM,Detailed trade matrix,230,Ukraine,203,Spain,5910,Export Quantity,15,Wheat,2020,2020,tonnes,372628,,Official data
TM,Detailed trade matrix,230,Ukraine,38,Sri Lanka,5910,Export Quantity,15,Wheat,2016,2016,tonnes,53,,Official data
TM,Detailed trade matrix,230,Ukraine,38,Sri Lanka,5910,Export Quantity,15,Wheat,2017,2017,tonnes,2434,,Official data
TM,Detailed trade matrix,230,Ukraine,38,Sri Lanka,5910,Export Quantity,15,Wheat,2018,2018,tonnes,2602,,Official data
TM,Detailed trade matrix,230,Ukraine,38,Sri Lanka,5910,Export Quantity,15,Wheat,2020,2020,tonnes,114854,,Official data
TM,Detailed trade matrix,230,Ukraine,276,Sudan,5910,Export Quantity,15,Wheat,2017,2017,tonnes,115087,,Official data
TM,Detailed trade matrix,230,Ukraine,276,Sudan,5910,Export Quantity,15,Wheat,2018,2018,tonnes,91681,,Official data
TM,Detailed trade matrix,230,Ukraine,276,Sudan,5910,Export Quantity,15,Wheat,2020,2020,tonnes,109549,,Official data
TM,Detailed trade matrix,230,Ukraine,210,Sweden,5910,Export Quantity,15,Wheat,2019,2019,tonnes,0,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,211,Switzerland,5610,Import Quantity,15,Wheat,2017,2017,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,211,Switzerland,5910,Export Quantity,15,Wheat,2016,2016,tonnes,36349,,Official data
TM,Detailed trade matrix,230,Ukraine,211,Switzerland,5910,Export Quantity,15,Wheat,2017,2017,tonnes,6135,,Official data
TM,Detailed trade matrix,230,Ukraine,211,Switzerland,5910,Export Quantity,15,Wheat,2018,2018,tonnes,7352,,Official data
TM,Detailed trade matrix,230,Ukraine,211,Switzerland,5910,Export Quantity,15,Wheat,2019,2019,tonnes,3893,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,211,Switzerland,5910,Export Quantity,15,Wheat,2020,2020,tonnes,10824,,Official data
TM,Detailed trade matrix,230,Ukraine,212,Syrian Arab Republic,5910,Export Quantity,15,Wheat,2016,2016,tonnes,24592,,Official data
TM,Detailed trade matrix,230,Ukraine,216,Thailand,5910,Export Quantity,15,Wheat,2016,2016,tonnes,1985475,,Official data
TM,Detailed trade matrix,230,Ukraine,216,Thailand,5910,Export Quantity,15,Wheat,2017,2017,tonnes,803490,,Official data
TM,Detailed trade matrix,230,Ukraine,216,Thailand,5910,Export Quantity,15,Wheat,2018,2018,tonnes,573135,,Official data
TM,Detailed trade matrix,230,Ukraine,216,Thailand,5910,Export Quantity,15,Wheat,2019,2019,tonnes,874741,Im,FAO data based on imputation methodology
TM,Detailed trade matrix,230,Ukraine,216,Thailand,5910,Export Quantity,15,Wheat,2020,2020,tonnes,563449,,Official data
TM,Detailed trade matrix,230,Ukraine,222,Tunisia,5910,Export Quantity,15,Wheat,2016,2016,tonnes,390155,,Official data
TM,Detailed trade matrix,230,Ukraine,222,Tunisia,5910,Export Quantity,15,Wheat,2017,2017,tonnes,818131,,Official data
TM,Detailed trade matrix,230,Ukraine,222,Tunisia,5910,Export Quantity,15,Wheat,2018,2018,tonnes,1026530,,Official data
TM,Detailed trade matrix,230,Ukraine,222,Tunisia,5910,Export Quantity,15,Wheat,2019,2019,tonnes,983202,*,Unofficial figure
TM,Detailed trade matrix,230,Ukraine,222,Tunisia,5910,Export Quantity,15,Wheat,2020,2020,tonnes,984016,,Official data
TM,Detailed trade matrix,230,Ukraine,223,Turkey,5610,Import Quantity,15,Wheat,2018,2018,tonnes,0,,Official data
TM,Detailed trade matrix,230,Ukraine,223,Turkey,5910,Export Quantity,15,Wheat,2016,2016,tonnes,33291,,Official data
TM,Detailed trade matrix,230,Ukraine,223,Turkey,5910,Export Quantity,15,Wheat,2017,2017,tonnes,597390,,Official data
TM,Detailed trade matrix,230,Ukraine,223,Turkey,5910,Export Quantity,15,Wheat,2018,2018,tonnes,237374,,Official data
TM,Detailed trade matrix,230,Ukraine,223,Turkey,5910,Export Quantity,15,Wheat,2019,2019,tonnes,1108987,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,223,Turkey,5910,Export Quantity,15,Wheat,2020,2020,tonnes,1003760,,Official data
TM,Detailed trade matrix,230,Ukraine,226,Uganda,5910,Export Quantity,15,Wheat,2017,2017,tonnes,13815,,Official data
TM,Detailed trade matrix,230,Ukraine,226,Uganda,5910,Export Quantity,15,Wheat,2018,2018,tonnes,33314,,Official data
TM,Detailed trade matrix,230,Ukraine,226,Uganda,5910,Export Quantity,15,Wheat,2019,2019,tonnes,150818,R,Estimated data using trading partners database
TM,Detailed trade matrix,230,Ukraine,225,United Arab Emirates,5910,Export Quantity,15,Wheat,2016,2016,tonnes,11414,,Official data
TM,Detailed trade matrix,230,Ukraine,225,United Arab Emirates,5910,Export Quantity,15,Wheat,2017,2017,tonnes,23750,,Official data
